student_id,subject_code
42110018,cs2019SWE301
42110018,cs2019CNE304
42110018,cs2019CSC304
42110022,cs2019CSC206
42110022,cs2019MAT202
42110022,cs2019CSC203
42110022,cs2019SWE303
42110022,cs2019CNE302
42110022,cs2019CSC201
42110023,cs2019CNE304
42110023,cs2019SWE301
42110023,cs2019CSC301
42110023,cs2019SWE303
42110023,cs2019CNE302
42110023,cs2019CSC304
42110024,cs2019SWE301
42110024,cs2019CNE302
42110024,cs2019SWE303
42110024,cs2019CSC301
42110024,cs2019CNE304
42110024,cs2019CSC304
42110028,cs2019CSC301
42110028,cs2019CNE302
42110028,cs2019SWE303
42110028,cs2019CNE304
42110028,cs2019CSC304
42110028,cs2019SWE301
42110029,cs2019CNE304
42110029,cs2019SWE301
42110029,cs2019CSC301
42110029,cs2019SWE303
42110029,cs2019CNE302
42110029,cs2019CSC304
42110030,cs2019CNE304
42110030,cs2019SWE301
42110030,cs2019CSC301
42110030,cs2019MAT202
42110030,cs2019SWE303
42110030,cs2019CSC304
42110039,cs2019CSC304
42110039,cs2019SWE301
42110039,cs2019CSC301
42110039,cs2019SWE303
42110039,cs2019CNE302
42110039,cs2019CNE304
42110040,cs2019CNE302
42110040,cs2019SWE301
42110040,cs2019SWE303
42110040,cs2019CSC301
42110040,cs2019CNE304
42110040,cs2019CSC304
42110042,cs2019CSC304
42110042,cs2019SWE301
42110042,cs2019CSC301
42110042,cs2019SWE303
42110042,cs2019CNE302
42110042,cs2019CNE304
42110043,cs2019CSC301
42110043,cs2019SWE303
42110043,cs2019CNE302
42110043,cs2019CNE304
42110043,cs2019CSC304
42110043,cs2019SWE301
42110047,cs2019CSC304
42110047,cs2019SWE301
42110047,cs2019SWE303
42110047,cs2019CSC301
42110047,cs2019CNE302
42110047,cs2019CNE304
42110049,cs2019SWE301
42110049,cs2019CNE302
42110049,cs2019SWE303
42110049,cs2019CSC301
42110049,cs2019CNE304
42110049,cs2019CSC304
42110052,cs2019SWE301
42110052,cs2019CNE302
42110052,cs2019CSC301
42110052,cs2019CSC304
42110052,cs2019CNE304
42110052,cs2019SWE303
42110056,cs2019CSC301
42110056,cs2019CNE302
42110056,cs2019SWE303
42110056,cs2019SWE301
42110056,cs2019CSC304
42110056,cs2019CNE304
42110057,cs2019CSC304
42110057,cs2019SWE301
42110057,cs2019SWE303
42110057,cs2019CNE302
42110057,cs2019CSC301
42110057,cs2019CNE304
42110058,cs2019SWE301
42110058,cs2019CNE302
42110058,cs2019LAN102
42110058,cs2019CSC301
42110058,cs2019CSC304
42110058,cs2019SWE201
42110060,cs2019CNE304
42110060,cs2019SWE301
42110060,cs2019CNE302
42110060,cs2019CSC301
42110060,cs2019SWE303
42110060,cs2019MAT203
42110064,cs2019CSC304
42110064,cs2019SWE301
42110064,cs2019SWE303
42110064,cs2019CNE302
42110064,cs2019CSC301
42110064,cs2019CNE304
42110069,cs2019MAT202
42110069,cs2019CNE302
42110069,cs2019CSC301
42110069,cs2019CNE304
42110069,cs2019CSC304
42110069,cs2019SWE301
42110071,cs2019SWE303
42110071,cs2019CNE302
42110071,cs2019CSC301
42110071,cs2019CNE304
42110071,cs2019CSC304
42110071,cs2019SWE301
42110074,cs2019SWE301
42110074,cs2019CNE302
42110074,cs2019CSC301
42110074,cs2019SWE303
42110074,cs2019CNE304
42110074,cs2019CSC304
42110077,cs2019CSC304
42110077,cs2019SWE301
42110077,cs2019CSC301
42110077,cs2019SWE303
42110077,cs2019CNE302
42110077,cs2019CNE304
42110079,cs2019CSC301
42110079,cs2019CNE302
42110079,cs2019SWE303
42110079,cs2019CNE304
42110079,cs2019SWE301
42110079,cs2019CSC304
42110081,cs2019CNE304
42110081,cs2019SWE301
42110081,cs2019CSC301
42110081,cs2019SWE303
42110081,cs2019CNE302
42110081,cs2019CSC304
42110084,cs2019CSC304
42110084,cs2019SWE301
42110084,cs2019SWE303
42110084,cs2019CSC301
42110084,cs2019CNE302
42110084,cs2019CNE304
42110087,cs2019CSC301
42110087,cs2019CNE302
42110087,cs2019SWE303
42110087,cs2019SWE301
42110087,cs2019CNE304
42110087,cs2019CSC304
42110088,cs2019CSC301
42110088,cs2019CNE302
42110088,cs2019SWE303
42110088,cs2019SWE301
42110088,cs2019CNE304
42110088,cs2019CSC304
42110089,cs2019CSC301
42110089,cs2019SWE303
42110089,cs2019CNE302
42110089,cs2019CNE304
42110089,cs2019CSC304
42110089,cs2019SWE301
42110090,cs2019CSC301
42110090,cs2019SWE303
42110090,cs2019CNE302
42110090,cs2019CSC304
42110090,cs2019SWE301
42110090,cs2019CNE304
42110092,cs2019CSC301
42110092,cs2019SWE303
42110092,cs2019CNE302
42110092,cs2019CSC304
42110092,cs2019SWE301
42110092,cs2019CNE304
42110094,cs2019CNE304
42110094,cs2019SWE301
42110094,cs2019CSC301
42110094,cs2019SWE303
42110094,cs2019CNE302
42110094,cs2019CSC304
42110095,cs2019CNE302
42110095,cs2019SWE301
42110095,cs2019SWE303
42110095,cs2019CSC301
42110095,cs2019CNE304
42110095,cs2019CSC304
42110096,cs2019CNE302
42110096,cs2019CSC301
42110096,cs2019CNE304
42110096,cs2019SWE303
42110096,cs2019CSC304
42110096,cs2019SWE301
42110097,cs2019SWE301
42110097,cs2019CNE302
42110097,cs2019MAT203
42110097,cs2019CSC304
42110097,cs2019CNE304
42110097,cs2019CSC206
42110099,cs2019CNE302
42110099,cs2019CSC301
42110099,cs2019CNE304
42110099,cs2019SWE303
42110099,cs2019CSC304
42110099,cs2019SWE301
42110100,cs2019CSC301
42110100,cs2019SWE303
42110100,cs2019CNE302
42110100,cs2019SWE301
42110100,cs2019CNE304
42110100,cs2019CSC304
42110103,cs2019CSC301
42110103,cs2019CNE302
42110103,cs2019SWE303
42110103,cs2019SWE301
42110103,cs2019CNE304
42110103,cs2019CSC304
42110105,cs2019LAN100
42110105,cs2019CSC301
42110105,cs2019MAT202
42110105,cs2019CSC206
42110105,cs2019CNE202
42110105,cs2019SWE301
42110106,cs2019SWE301
42110106,cs2019CNE302
42110106,cs2019CSC301
42110106,cs2019MAT202
42110106,cs2019SWE303
42110106,cs2019CNE304
42110107,cs2019SWE301
42110107,cs2019CNE302
42110107,cs2019CSC301
42110107,cs2019SWE303
42110107,cs2019CSC304
42110107,cs2019CNE304
42110108,cs2019SWE301
42110108,cs2019CNE302
42110108,cs2019CSC301
42110108,cs2019SWE303
42110108,cs2019CNE304
42110108,cs2019CSC304
42110109,cs2019SWE301
42110109,cs2019CNE302
42110109,cs2019CSC301
42110109,cs2019SWE303
42110109,cs2019CNE304
42110109,cs2019CSC304
42110111,cs2019CSC304
42110111,cs2019SWE301
42110111,cs2019SWE303
42110111,cs2019CNE302
42110111,cs2019CSC301
42110111,cs2019CNE304
42110113,cs2019SWE301
42110113,cs2019CSC304
42110113,cs2019CSC301
42110113,cs2019CNE302
42110113,cs2019SWE303
42110113,cs2019CNE304
42110114,cs2019SWE301
42110114,cs2019CSC304
42110114,cs2019CSC301
42110114,cs2019SWE303
42110114,cs2019CNE302
42110114,cs2019CNE304
42110115,cs2019SWE301
42110115,cs2019CNE302
42110115,cs2019CSC301
42110115,cs2019MAT203
42110115,cs2019CSC201
42110115,cs2019CNE304
42110117,cs2019SWE301
42110117,cs2019CNE302
42110117,cs2019CSC301
42110117,cs2019SWE303
42110117,cs2019CSC304
42110117,cs2019CNE304
42110118,cs2019CSC301
42110118,cs2019CNE302
42110118,cs2019SWE303
42110118,cs2019SWE301
42110118,cs2019CNE304
42110118,cs2019CSC304
42110122,cs2019SWE301
42110122,cs2019CNE302
42110122,cs2019CSC301
42110122,cs2019SWE303
42110122,cs2019CNE304
42110122,cs2019CSC304
42110123,cs2019CNE302
42110123,cs2019CSC301
42110123,cs2019CNE304
42110123,cs2019SWE303
42110123,cs2019CSC304
42110123,cs2019SWE301
42110126,cs2019SWE301
42110126,cs2019CSC304
42110126,cs2019CSC301
42110126,cs2019CNE302
42110126,cs2019SWE303
42110126,cs2019CNE304
42110132,cs2019SWE301
42110132,cs2019CSC304
42110132,cs2019CSC301
42110132,cs2019SWE303
42110132,cs2019CNE302
42110132,cs2019CNE304
42110133,cs2019SWE301
42110133,cs2019CSC304
42110133,cs2019CSC301
42110133,cs2019CNE302
42110133,cs2019SWE303
42110133,cs2019CNE304
42110134,cs2019CSC301
42110134,cs2019SWE303
42110134,cs2019CNE302
42110134,cs2019SWE301
42110134,cs2019CNE304
42110134,cs2019CSC304
42110137,cs2019CSC301
42110137,cs2019SWE303
42110137,cs2019CNE302
42110137,cs2019SWE301
42110137,cs2019CNE304
42110137,cs2019CSC304
42110139,cs2019SWE301
42110139,cs2019CNE302
42110139,cs2019CSC301
42110139,cs2019SWE303
42110139,cs2019CSC304
42110139,cs2019CNE304
42110141,cs2019CSC304
42110141,cs2019SWE301
42110141,cs2019CSC301
42110141,cs2019SWE303
42110141,cs2019CNE302
42110141,cs2019CNE304
42110142,cs2019CNE302
42110142,cs2019CSC301
42110142,cs2019SWE303
42110142,cs2019CNE304
42110142,cs2019CSC304
42110142,cs2019SWE301
42110144,cs2019CSC206
42110144,cs2019MAT202
42110144,cs2019CSC203
42110144,cs2019MAN101
42110144,cs2019CSC201
42110144,cs2019CNE202
42110145,cs2019CNE202
42110145,cs2019CSC304
42110145,cs2019SWE301
42110145,cs2019SWE303
42110145,cs2019CSC301
42110145,cs2019MAT203
42110149,cs2019CNE202
42110149,cs2019SWE301
42110149,cs2019LAN102
42110149,cs2019CSC301
42110149,cs2019SWE303
42110149,cs2019CSC303
42110151,cs2019CSC301
42110151,cs2019CNE302
42110151,cs2019CSC205
42110151,cs2019SWE201
42110151,cs2019SWE301
42110151,cs2019CNE304
42110153,cs2019SWE301
42110153,cs2019CSC304
42110153,cs2019CSC301
42110153,cs2019SWE303
42110153,cs2019CNE302
42110153,cs2019CNE304
42110158,cs2019CSC301
42110158,cs2019SWE303
42110158,cs2019CNE302
42110158,cs2019SWE301
42110158,cs2019CNE304
42110158,cs2019CSC304
42110159,cs2019SWE301
42110159,cs2019CNE302
42110159,cs2019CSC301
42110159,cs2019SWE303
42110159,cs2019CSC304
42110159,cs2019CNE304
42110160,cs2019SWE303
42110160,cs2019CNE302
42110160,cs2019CSC301
42110160,cs2019CSC304
42110160,cs2019CNE304
42110160,cs2019SWE301
42110161,cs2019CNE302
42110161,cs2019CSC301
42110161,cs2019CNE304
42110161,cs2019SWE303
42110161,cs2019CSC304
42110161,cs2019SWE301
42110163,cs2019CSC304
42110163,cs2019SWE301
42110163,cs2019CSC301
42110163,cs2019SWE303
42110163,cs2019CNE302
42110163,cs2019CNE304
42110164,cs2019CSC203
42110164,cs2019CNE202
42110164,cs2019MAT203
42110164,cs2019PHY101
42110164,cs2019CSC206
42110166,cs2019SWE301
42110166,cs2019CSC304
42110166,cs2019CSC301
42110166,cs2019SWE303
42110166,cs2019CNE302
42110166,cs2019CNE304
42110167,cs2019SWE301
42110167,cs2019CNE302
42110167,cs2019CSC301
42110167,cs2019SWE303
42110167,cs2019CNE304
42110167,cs2019CSC304
42110172,cs2019LAN101
42110172,cs2019CSC102
42110172,cs2019PHY101
42110172,cs2019MAT101
42110174,cs2019SWE301
42110174,cs2019SWE303
42110174,cs2019CSC301
42110174,cs2019CNE302
42110174,cs2019CNE304
42110174,cs2019CSC304
42110175,cs2019CNE304
42110175,cs2019CSC301
42110175,cs2019CNE302
42110175,cs2019CSC205
42110175,cs2019SWE301
42110175,cs2019CSC304
42110176,cs2019SWE301
42110176,cs2019CSC304
42110176,cs2019CSC301
42110176,cs2019SWE303
42110176,cs2019CNE302
42110176,cs2019CNE304
42110177,cs2019SWE301
42110177,cs2019CNE302
42110177,cs2019CSC301
42110177,cs2019SWE303
42110177,cs2019CNE304
42110177,cs2019CSC304
42110178,cs2019CSC301
42110178,cs2019CNE302
42110178,cs2019SWE303
42110178,cs2019SWE301
42110178,cs2019CNE304
42110178,cs2019CSC304
42110179,cs2019CSC301
42110179,cs2019SWE303
42110179,cs2019CNE302
42110179,cs2019CSC304
42110179,cs2019SWE301
42110179,cs2019CNE304
42110183,cs2019CNE304
42110183,cs2019SWE301
42110183,cs2019CNE302
42110183,cs2019CSC301
42110183,cs2019SWE303
42110183,cs2019CSC304
42110184,cs2019CSC304
42110184,cs2019SWE301
42110184,cs2019CSC301
42110184,cs2019SWE303
42110184,cs2019CNE302
42110184,cs2019CNE304
42110185,cs2019MAT202
42110185,cs2019CSC201
42110185,cs2019CSC203
42110185,cs2019CSC206
42110188,cs2019CSC301
42110188,cs2019SWE303
42110188,cs2019CNE302
42110188,cs2019CSC304
42110188,cs2019SWE301
42110188,cs2019CNE304
42110189,cs2019CSC304
42110189,cs2019SWE301
42110189,cs2019CSC301
42110189,cs2019SWE303
42110189,cs2019CNE302
42110189,cs2019CNE304
42110190,cs2019SWE301
42110190,cs2019SWE303
42110190,cs2019CNE302
42110190,cs2019CSC301
42110190,cs2019CNE304
42110190,cs2019CSC304
42110192,cs2019CSC304
42110192,cs2019CNE304
42110192,cs2019SWE301
42110192,cs2019CNE302
42110192,cs2019CSC301
42110192,cs2019SWE303
42110194,cs2019SWE301
42110194,cs2019CNE302
42110194,cs2019CSC301
42110194,cs2019SWE303
42110194,cs2019CNE304
42110194,cs2019CSC304
42110196,cs2019SWE301
42110196,cs2019CNE302
42110196,cs2019CSC301
42110196,cs2019SWE303
42110196,cs2019CSC304
42110196,cs2019CNE304
42110199,cs2019MAT202
42110199,cs2019CSC203
42110199,cs2019CSC201
42110199,cs2019CNE202
42110199,cs2019MAT203
42110199,cs2019CSC206
42110200,cs2019CSC301
42110200,cs2019SWE303
42110200,cs2019CNE302
42110200,cs2019SWE301
42110200,cs2019CNE304
42110200,cs2019CSC304
42110202,cs2019CNE202
42110202,cs2019CSC203
42110202,cs2019MAT202
42110202,cs2019CSC201
42110202,cs2019CSC206
42110204,cs2019SWE301
42110204,cs2019CNE302
42110204,cs2019CSC301
42110204,cs2019SWE303
42110204,cs2019CNE304
42110204,cs2019CSC304
42110205,cs2019CSC301
42110205,cs2019CNE302
42110205,cs2019SWE303
42110205,cs2019SWE301
42110205,cs2019CNE304
42110205,cs2019CSC304
42110206,cs2019CSC301
42110206,cs2019SWE303
42110206,cs2019CNE302
42110206,cs2019SWE301
42110206,cs2019CNE304
42110206,cs2019CSC304
42110208,cs2019CNE304
42110208,cs2019MAT202
42110208,cs2019CSC301
42110208,cs2019CNE302
42110208,cs2019SWE303
42110208,cs2019CSC304
42110213,cs2019CSC301
42110213,cs2019SWE303
42110213,cs2019CNE302
42110213,cs2019CNE304
42110213,cs2019SWE301
42110213,cs2019CSC304
42110216,cs2019CNE302
42110216,cs2019CSC301
42110216,cs2019CSC304
42110216,cs2019CNE304
42110216,cs2019SWE303
42110216,cs2019SWE301
42110217,cs2019CNE302
42110217,cs2019CSC301
42110217,cs2019CSC304
42110217,cs2019CNE304
42110217,cs2019SWE303
42110217,cs2019SWE301
42110220,cs2019CSC304
42110220,cs2019SWE301
42110220,cs2019CSC301
42110220,cs2019SWE303
42110220,cs2019CNE302
42110220,cs2019CNE304
42110221,cs2019CSC301
42110221,cs2019SWE303
42110221,cs2019CNE302
42110221,cs2019CNE304
42110221,cs2019CSC304
42110221,cs2019SWE301
42110227,cs2019SWE301
42110227,cs2019CNE302
42110227,cs2019CSC301
42110227,cs2019SWE303
42110227,cs2019CSC304
42110227,cs2019CNE304
42110229,cs2019CSC203
42110229,cs2019CSC201
42110229,cs2019MAT203
42110229,cs2019CNE202
42110229,cs2019CSC206
42110230,cs2019MAT202
42110230,cs2019CSC301
42110230,cs2019CNE302
42110230,cs2019SWE303
42110230,cs2019SWE301
42110230,cs2019CSC304
42110232,cs2019CSC304
42110232,cs2019SWE301
42110232,cs2019CSC301
42110232,cs2019SWE303
42110232,cs2019CNE302
42110232,cs2019CNE304
42110233,cs2019SWE301
42110233,cs2019CSC304
42110233,cs2019CSC301
42110233,cs2019SWE303
42110233,cs2019CNE302
42110233,cs2019CNE304
42110236,cs2019SWE301
42110236,cs2019CSC301
42110236,cs2019CNE202
42110236,cs2019MAT203
42110236,cs2019CSC206
42110237,cs2019CSC304
42110237,cs2019SWE301
42110237,cs2019CSC301
42110237,cs2019SWE303
42110237,cs2019CNE302
42110237,cs2019CNE304
42110242,cs2019SWE301
42110242,cs2019CNE302
42110242,cs2019MAT202
42110242,cs2019SWE303
42110242,cs2019CSC205
42110242,cs2019CSC304
42110244,cs2019CSC301
42110244,cs2019CNE302
42110244,cs2019SWE303
42110244,cs2019SWE301
42110244,cs2019CNE304
42110244,cs2019CSC304
42110245,cs2019CNE304
42110245,cs2019SWE301
42110245,cs2019CSC301
42110245,cs2019SWE303
42110245,cs2019CNE302
42110245,cs2019CSC304
42110247,cs2019CSC301
42110247,cs2019CNE302
42110247,cs2019SWE303
42110247,cs2019SWE301
42110247,cs2019CSC304
42110247,cs2019CNE304
42110250,cs2019CSC301
42110250,cs2019CNE302
42110250,cs2019SWE303
42110250,cs2019CNE304
42110250,cs2019SWE301
42110250,cs2019CSC304
42110260,cs2019CNE302
42110260,cs2019CSC301
42110260,cs2019CNE304
42110260,cs2019SWE303
42110260,cs2019CSC304
42110260,cs2019SWE301
42110261,cs2019CSC304
42110261,cs2019SWE301
42110261,cs2019SWE303
42110261,cs2019CNE302
42110261,cs2019CSC301
42110261,cs2019CNE304
42110263,cs2019CSC301
42110263,cs2019CSC206
42110263,cs2019CNE302
42110263,cs2019CSC205
42110263,cs2019SWE301
42110263,cs2019CSC304
42110266,cs2019SWE303
42110266,cs2019CNE302
42110266,cs2019CSC301
42110266,cs2019CNE304
42110266,cs2019CSC304
42110266,cs2019SWE301
42110274,cs2019SWE301
42110274,cs2019CNE302
42110274,cs2019SWE303
42110274,cs2019CSC301
42110274,cs2019CNE304
42110274,cs2019CSC304
42110276,cs2019CSC304
42110276,cs2019SWE301
42110276,cs2019SWE303
42110276,cs2019CNE302
42110276,cs2019CSC301
42110276,cs2019CNE304
42110277,cs2019CNE304
42110277,cs2019CSC304
42110277,cs2019SWE301
42110277,cs2019SWE303
42110277,cs2019CNE302
42110277,cs2019CSC301
42110278,cs2019MAT202
42110278,cs2019CSC203
42110278,cs2019CSC206
42110278,cs2019MAT203
42110278,cs2019CNE202
42110280,cs2019SWE301
42110280,cs2019CSC301
42110280,cs2019MAT202
42110280,cs2019CSC304
42110280,cs2019SWE201
42110280,cs2019CNE202
42110287,cs2019CSC301
42110287,cs2019SWE303
42110287,cs2019CNE302
42110287,cs2019CNE304
42110287,cs2019SWE301
42110287,cs2019CSC304
42110288,cs2019CSC304
42110288,cs2019SWE301
42110288,cs2019SWE303
42110288,cs2019CNE302
42110288,cs2019CSC301
42110288,cs2019CNE304
42110293,cs2019CSC304
42110293,cs2019SWE301
42110293,cs2019SWE303
42110293,cs2019CSC301
42110293,cs2019CNE302
42110293,cs2019CNE304
42110294,cs2019CNE302
42110294,cs2019CSC301
42110294,cs2019CSC304
42110294,cs2019CNE304
42110294,cs2019SWE303
42110294,cs2019SWE301
42110296,cs2019CNE202
42110296,cs2019CSC102
42110296,cs2019MAT203
42110296,cs2019MAT101
42110298,cs2019CSC301
42110298,cs2019CNE302
42110298,cs2019CSC206
42110298,cs2019SWE301
42110298,cs2019CNE304
42110298,cs2019CSC304
42110299,cs2019CNE304
42110299,cs2019CSC301
42110299,cs2019CNE302
42110299,cs2019SWE303
42110299,cs2019SWE301
42110299,cs2019CSC304
42110302,cs2019CSC206
42110302,cs2019CSC203
42110302,cs2019MAT202
42110302,cs2019CNE202
42110302,cs2019CSC304
42110303,cs2019CSC203
42110303,cs2019CNE302
42110303,cs2019LAN102
42110303,cs2019CSC206
42110303,cs2019CSC304
42110304,cs2019SWE301
42110304,cs2019CNE302
42110304,cs2019SWE303
42110304,cs2019CSC301
42110304,cs2019CNE304
42110304,cs2019CSC304
42110306,cs2019CNE302
42110306,cs2019SWE301
42110306,cs2019SWE303
42110306,cs2019CSC301
42110306,cs2019CNE304
42110306,cs2019CSC304
42110307,cs2019CSC304
42110307,cs2019SWE301
42110307,cs2019SWE303
42110307,cs2019CSC301
42110307,cs2019CNE302
42110307,cs2019CNE304
42110308,cs2019SWE301
42110308,cs2019CNE302
42110308,cs2019CSC301
42110308,cs2019CSC304
42110308,cs2019MAT203
42110308,cs2019SWE201
42110309,cs2019CSC301
42110309,cs2019CNE302
42110309,cs2019SWE303
42110309,cs2019CNE304
42110309,cs2019CSC304
42110309,cs2019SWE301
42110310,cs2019MAT101
42110310,cs2019CSC203
42110310,cs2019CSC201
42110310,cs2019PHY101
42110311,cs2019CSC203
42110311,cs2019MAN101
42110311,cs2019CSC206
42110311,cs2019CSC201
42110312,cs2019CSC203
42110312,cs2019MAT202
42110312,cs2019CNE202
42110312,cs2019CSC201
42110312,cs2019CSC206
42110312,cs2019MAN101
42110313,cs2019SWE301
42110313,cs2019CSC304
42110313,cs2019CSC301
42110313,cs2019SWE303
42110313,cs2019CNE302
42110313,cs2019CNE304
42110314,cs2019MAN101
42110314,cs2019CSC102
42110314,cs2019LAN102
42110314,cs2019PHY101
42110315,cs2019CNE302
42110315,cs2019CSC301
42110315,cs2019CNE304
42110315,cs2019SWE303
42110315,cs2019CSC304
42110315,cs2019SWE301
42110318,cs2019CSC304
42110318,cs2019SWE301
42110318,cs2019CSC301
42110318,cs2019SWE303
42110318,cs2019CNE302
42110318,cs2019CNE304
42110320,cs2019SWE301
42110320,cs2019CNE302
42110320,cs2019CSC301
42110320,cs2019SWE303
42110320,cs2019CNE304
42110320,cs2019CSC304
42110324,cs2019CNE304
42110324,cs2019CSC304
42110324,cs2019SWE301
42110324,cs2019CNE302
42110324,cs2019CSC301
42110324,cs2019SWE303
42110325,cs2019CNE302
42110325,cs2019SWE301
42110325,cs2019SWE303
42110325,cs2019CSC301
42110325,cs2019CNE304
42110325,cs2019CSC304
42110326,cs2019CNE304
42110326,cs2019SWE301
42110326,cs2019CSC301
42110326,cs2019SWE303
42110326,cs2019CNE302
42110326,cs2019CSC304
42110327,cs2019CSC304
42110327,cs2019SWE301
42110327,cs2019CSC301
42110327,cs2019SWE303
42110327,cs2019CNE302
42110327,cs2019CNE304
42110330,cs2019CSC304
42110330,cs2019SWE301
42110330,cs2019SWE303
42110330,cs2019LAN102
42110330,cs2019CSC301
42110330,cs2019CNE202
42110335,cs2019SWE301
42110335,cs2019CSC206
42110335,cs2019CSC301
42110335,cs2019CSC304
42110335,cs2019MAT203
42110336,cs2019CSC301
42110336,cs2019CNE302
42110336,cs2019SWE303
42110336,cs2019CNE304
42110336,cs2019SWE301
42110336,cs2019CSC304
42110339,cs2019CNE302
42110339,cs2019SWE301
42110339,cs2019SWE303
42110339,cs2019CSC301
42110339,cs2019CNE304
42110339,cs2019CSC304
42110340,cs2019CSC304
42110340,cs2019SWE301
42110340,cs2019SWE303
42110340,cs2019CNE302
42110340,cs2019CSC301
42110340,cs2019CNE304
42110341,cs2019MAT202
42110341,cs2019CSC203
42110341,cs2019MAT203
42110341,cs2019SWE201
42110341,cs2019CNE202
42110342,cs2019SWE301
42110342,cs2019MAT202
42110342,cs2019CSC301
42110342,cs2019CSC304
42110342,cs2019SWE201
42110342,cs2019CNE202
42110343,cs2019SWE301
42110343,cs2019CNE302
42110343,cs2019CSC301
42110343,cs2019SWE303
42110343,cs2019CNE304
42110343,cs2019CSC304
42110344,cs2019CSC301
42110344,cs2019SWE303
42110344,cs2019LAN102
42110344,cs2019CNE302
42110344,cs2019CSC304
42110344,cs2019SWE301
42110348,cs2019CSC304
42110348,cs2019SWE301
42110348,cs2019SWE303
42110348,cs2019CSC301
42110348,cs2019CNE302
42110348,cs2019CNE304
42110352,cs2019SWE301
42110352,cs2019CNE302
42110352,cs2019MAT202
42110352,cs2019SWE303
42110352,cs2019CSC301
42110352,cs2019CSC304
42110357,cs2019CSC206
42110357,cs2019CSC301
42110357,cs2019CNE302
42110357,cs2019CSC205
42110357,cs2019SWE301
42110357,cs2019CSC304
42110359,cs2019CSC301
42110359,cs2019SWE303
42110359,cs2019CNE302
42110359,cs2019CSC304
42110359,cs2019SWE301
42110359,cs2019CNE304
42110367,cs2019CNE304
42110367,cs2019CSC301
42110367,cs2019CNE302
42110367,cs2019SWE303
42110367,cs2019SWE301
42110367,cs2019CSC304
42110369,cs2019SWE301
42110369,cs2019CNE302
42110369,cs2019CSC301
42110369,cs2019LAN102
42110369,cs2019SWE303
42110369,cs2019CSC304
42110370,cs2019CSC304
42110370,cs2019SWE301
42110370,cs2019CSC301
42110370,cs2019SWE303
42110370,cs2019CNE302
42110370,cs2019CNE304
42110372,cs2019CSC301
42110372,cs2019CNE302
42110372,cs2019SWE303
42110372,cs2019LAN102
42110372,cs2019SWE301
42110372,cs2019CSC304
42110373,cs2019CNE202
42110373,cs2019CSC301
42110373,cs2019SWE303
42110373,cs2019CSC205
42110373,cs2019SWE301
42110373,cs2019CSC304
42110375,cs2019CSC301
42110375,cs2019CNE302
42110375,cs2019SWE303
42110375,cs2019SWE301
42110375,cs2019CNE304
42110375,cs2019CSC304
42110376,cs2019CSC301
42110376,cs2019SWE303
42110376,cs2019CNE302
42110376,cs2019CSC304
42110376,cs2019SWE301
42110376,cs2019CNE304
42110380,cs2019CSC301
42110380,cs2019CNE302
42110380,cs2019SWE303
42110380,cs2019SWE301
42110380,cs2019CNE304
42110380,cs2019CSC304
42110381,cs2019CSC301
42110381,cs2019SWE303
42110381,cs2019CNE302
42110381,cs2019CSC304
42110381,cs2019SWE301
42110381,cs2019CNE304
42110382,cs2019CSC206
42110382,cs2019MAT202
42110382,cs2019CSC203
42110382,cs2019MAT203
42110382,cs2019CNE202
42110383,cs2019CNE304
42110383,cs2019SWE301
42110383,cs2019CSC301
42110383,cs2019SWE303
42110383,cs2019CNE302
42110383,cs2019CSC304
42110384,cs2019SWE301
42110384,cs2019CSC301
42110384,cs2019CSC205
42110384,cs2019CNE302
42110384,cs2019CSC206
42110384,cs2019CNE304
42110386,cs2019CSC301
42110386,cs2019CNE302
42110386,cs2019SWE301
42110386,cs2019CNE304
42110386,cs2019SWE201
42110386,cs2019CSC304
42110394,cs2019CSC304
42110394,cs2019SWE301
42110394,cs2019SWE303
42110394,cs2019CNE302
42110394,cs2019CSC301
42110394,cs2019CNE304
42110396,cs2019CSC304
42110396,cs2019SWE301
42110396,cs2019CSC301
42110396,cs2019SWE303
42110396,cs2019CNE302
42110396,cs2019CNE304
42110397,cs2019SWE301
42110397,cs2019SWE303
42110397,cs2019CSC301
42110397,cs2019CNE302
42110397,cs2019CNE304
42110398,cs2019SWE301
42110398,cs2019CNE302
42110398,cs2019SWE303
42110398,cs2019CSC301
42110398,cs2019CSC304
42110398,cs2019MAT203
42110403,cs2019CSC304
42110403,cs2019SWE301
42110403,cs2019SWE303
42110403,cs2019CNE302
42110403,cs2019CSC301
42110403,cs2019CNE304
42110404,cs2019CSC102
42110404,cs2019MAT203
42110404,cs2019MAT101
42110405,cs2019CNE304
42110405,cs2019SWE301
42110405,cs2019CSC301
42110405,cs2019SWE303
42110405,cs2019CNE302
42110405,cs2019CSC304
42110410,cs2019CSC301
42110410,cs2019CNE302
42110410,cs2019SWE303
42110410,cs2019CNE304
42110410,cs2019CSC304
42110410,cs2019SWE301
42110412,cs2019CSC203
42110412,cs2019CNE202
42110412,cs2019CSC304
42110412,cs2019PHY101
42110412,cs2019CSC206
42110413,cs2019CSC301
42110413,cs2019CNE302
42110413,cs2019SWE303
42110413,cs2019SWE301
42110413,cs2019CNE304
42110413,cs2019CSC304
42110414,cs2019CSC301
42110414,cs2019CNE302
42110414,cs2019SWE303
42110414,cs2019CNE304
42110414,cs2019SWE301
42110414,cs2019CSC304
42110415,cs2019CSC301
42110415,cs2019SWE303
